"gene_symbol"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
AGK	240.526896488026	0.0381570185936623	0.104321602312601	0.365763348604678	0.714541671123152	0.999690735919201
ALDH3B1	35.0966772125277	-0.427259095696431	0.725361075741463	-0.589029532994567	0.555841462406555	0.999690735919201
TTC22	67.260329152149	0.188857539159731	0.168436934845424	1.12123590549215	0.262187459903578	0.999690735919201
PHTF2	230.122851499804	0.0977913985685574	0.169800931300184	0.575917916466996	0.56467066487288	0.999690735919201
CCL26	0.627532416426461	0.169257763461758	0.912693682890882	0.18544859752469	0.852877194096843	NA
FARP2	253.686463159642	-0.0333651985630237	0.118555039989486	-0.281432139586666	0.778378970021047	0.999690735919201
USH1C	27.2422573927968	0.155981910657169	0.376781305838729	0.413985270075826	0.678884894405624	0.999690735919201
GGCT	289.797647915109	-0.109469201672227	0.107705418495603	-1.01637599297473	0.309450373252977	0.999690735919201
DBF4	62.3518475134417	0.0251076488329412	0.173761039946036	0.144495272592399	0.885109389203483	0.999690735919201
TBXA2R	119.612431781972	0.0198290464882537	0.187803378156031	0.105584077788949	0.915912358212435	0.999690735919201
IFRD1	278.053697206116	-0.00188582832244256	0.175883627320328	-0.0107220231420858	0.991445227186658	0.999690735919201
LGALS14	0	NA	NA	NA	NA	NA
COX10	125.172816048838	0.0749781959383599	0.128730847249882	0.582441563464723	0.560269292221985	0.999690735919201
GTF2IRD1	73.6745902784692	-0.0142445931598419	0.182829771307285	-0.0779117813143287	0.937898227766626	0.999690735919201
PAF1	346.029394870618	-0.0272974909938306	0.164843533867994	-0.165596371015015	0.868474603372855	0.999690735919201
VPS41	786.572448306575	0.0131138730887646	0.10705807470962	0.122493077933021	0.902508527720705	0.999690735919201
ARHGAP44	33.6250823140367	-0.392711990370092	0.222719632764398	-1.76325717448322	0.0778571246834622	0.999690735919201
ELAC2	555.452473444696	0.018645910152122	0.0872948049199817	0.213597019538719	0.830861323826247	0.999690735919201
SCIN	2.62533884501074	1.65175703544011	0.814211071265362	2.02865951315685	0.0424929823464846	0.999690735919201
ARSD	1923.0141895376	-0.12521195034091	0.151495425348647	-0.826506477358974	0.408516845213793	0.999690735919201
PNPLA4	474.108434347879	-0.16193618562575	0.157025439986691	-1.03127356713329	0.30241255021631	0.999690735919201
MYH13	0.191383800228526	0.312219013917194	2.24159801115994	0.139284123363239	0.88922563530779	NA
ADIPOR2	2648.94286348512	0.0726780520982785	0.103555182982694	0.701829208398238	0.482785681097835	0.999690735919201
CDKL3	12.0911003967278	0.162137157272669	0.263282449624275	0.61582972015055	0.538006909949684	0.999690735919201
UPP2	143.234580551937	1.36402201529956	0.580492262666744	2.34976777990688	0.0187851266207243	0.858520772961853
PRSS21	1.62392209345984	0.399423332889549	0.769697780393219	0.518935279617793	0.603805874586268	0.999690735919201
MARK4	159.475759459269	0.224392383988211	0.140789308043893	1.59381693898413	0.11097704244997	0.999690735919201
PROM1	175.292403750103	0.328897871952287	0.317500904636249	1.03589585777431	0.300250730299097	0.999690735919201
CCDC124	219.656570945034	0.262754789954797	0.214575266328496	1.22453437644832	0.220750706423258	0.999690735919201
CEACAM21	16.4781539008511	0.399121707035791	0.303201711376716	1.31635703909302	0.188054234606634	0.999690735919201
PAFAH1B1	1304.85871351654	0.0463904210445314	0.0846027033691851	0.548332608735861	0.583463540780318	0.999690735919201
NOS2	1.55976769417342	1.41592503868313	1.83528529642689	0.771501325401447	0.440409837100939	0.999690735919201
DNAH9	0.895885313045163	-1.47676702257056	0.924589162836512	-1.59721428925259	0.110217948593963	0.999690735919201
KIAA0100	571.851735694403	-0.0297953366580333	0.2192618377904	-0.135889295457405	0.89190879796355	0.999690735919201
SLC13A2	26.331215771861	0.24602055899103	0.352337160628534	0.698253225836736	0.485018845297971	0.999690735919201
GAS7	97.7428426620308	0.131258396789436	0.20436292459593	0.642280868944122	0.520690833596328	0.999690735919201
TRAPPC6A	185.829421813823	0.0997358672493278	0.208874690190309	0.477491395240165	0.633012246730074	0.999690735919201
MATK	40.0519847059665	-0.0339316249046538	0.283281043541086	-0.119780781941847	0.904656806111376	0.999690735919201
CEACAM7	0.493122058594222	0.389281697291796	1.40773609649974	0.276530308670583	0.782140783893905	NA
CD79B	38.268968889935	-0.0715459198744141	0.202601290130887	-0.353136546308235	0.723986075637811	0.999690735919201
SCN4A	16.8980746745402	-0.0638509715733659	0.29152457407043	-0.219024319911844	0.826631103128901	0.999690735919201
ST7L	109.154339259842	0.0440558348514951	0.139714245347483	0.315328152415124	0.752512511961884	0.999690735919201
TKTL1	2.17482953030362	-0.375673778323839	0.562433564265075	-0.667943384237261	0.504169732588902	0.999690735919201
PAX6	38.1744227965817	-0.081580856526051	0.193819216806266	-0.420912115270779	0.673819258079852	0.999690735919201
RPUSD1	86.821062403523	0.110856972578035	0.180464369316091	0.614287313324792	0.539025484516611	0.999690735919201
RHBDF1	74.1778207564881	0.230893641902767	0.218805029548277	1.05524832943487	0.291311765875939	0.999690735919201
LUC7L	273.506696364907	-0.161737046337493	0.193534893030583	-0.835699670508177	0.403323880688124	0.999690735919201
CACNA2D2	12.9437292370607	-0.0388439743174227	0.255622603168745	-0.151958292560617	0.879219831265403	0.999690735919201
BAIAP3	55.7506714584351	-0.05118288051587	0.306849284058933	-0.166801368537786	0.867526341836442	0.999690735919201
TSR3	332.540441000236	0.186672025315024	0.186196959389477	1.00255141613002	0.316077347004842	0.999690735919201
PIGQ	359.756012764632	0.205607909086321	0.197194406576467	1.04266603021821	0.297102996017243	0.999690735919201
CRAMP1	77.9511940272214	-0.0350757754402945	0.221930994332178	-0.158048115567826	0.874418884405004	0.999690735919201
TEAD3	140.79727604293	0.129668169450905	0.156678369281227	0.827607346475248	0.407892906395381	0.999690735919201
SELE	120.777973961578	-0.645310767979816	0.364759684240175	-1.76913950708136	0.0768705963204907	0.999690735919201
DNAJC11	408.729684627415	0.100379876215273	0.124148238272642	0.808548535298816	0.418774877648311	0.999690735919201
FMO3	7285.72647410823	-0.286738152627041	0.190045723011429	-1.50878508646994	0.131353713135786	0.999690735919201
MYLIP	157.237450401089	-0.0150782235758313	0.143852729574347	-0.104817083557934	0.916520954003622	0.999690735919201
NOX1	4.67072559858139	0.149144149631449	0.400161193653878	0.372710177790133	0.709364160633762	0.999690735919201
E2F2	5.93049846648096	-0.158367022452858	0.36676317296327	-0.431796412854999	0.665889386897055	0.999690735919201
PSMB1	1858.38898608554	-0.0262724127398017	0.0705014140708246	-0.372650862199853	0.709408312510701	0.999690735919201
SYN1	10.0831076254097	0.284689779456753	0.416263125932387	0.683917843597308	0.494027045804128	0.999690735919201
JARID2	201.352574083745	0.178085697335369	0.125357706109978	1.42062026230069	0.155427184680067	0.999690735919201
CDKL5	17.2185289203821	-0.109245393570507	0.307524665070716	-0.355241078127459	0.722408993080713	0.999690735919201
CAMK1G	5.33051294063731	-0.189912960336124	0.436484339645489	-0.435096847896928	0.663492131307419	0.999690735919201
CDK11A	312.817221927106	-0.0920844926568038	0.179983702645942	-0.511626837891814	0.6089121987765	0.999690735919201
NADK	1785.5235183057	-0.0438850932973165	0.12389899735829	-0.354200552329007	0.723188589690799	0.999690735919201
TFAP2B	0.289186708169806	-0.0253451377736856	1.63965638572499	-0.0154575909893944	0.987667117934864	NA
TFAP2D	0.00673342852934549	-0.0953609518911473	4.48979528610965	-0.0212394877303585	0.983054614725446	NA
DLEC1	25.2039444591954	-0.712300406529869	0.363095491091766	-1.96174401501958	0.0497922946299901	0.999690735919201
CYTH3	164.566144181625	-0.0683339853763179	0.147313861774534	-0.46386663517724	0.6427432985281	0.999690735919201
ADAM22	17.0186816718784	-0.0722926067015338	0.302065135009766	-0.23932787443078	0.810851352669244	0.999690735919201
SYPL1	1269.47294524547	0.12579544650994	0.1394351553462	0.902178838597811	0.36696187411814	0.999690735919201
CYB561	357.384854641785	0.255043801625841	0.156563103699042	1.62901600440999	0.103309630951416	0.999690735919201
SPAG9	672.420891939605	0.198835012416418	0.200748021110797	0.990470597499324	0.321944153627783	0.999690735919201
CELSR3	8.55312842216504	-0.0776533397927732	0.255217862024771	-0.304262950785303	0.760927568859891	0.999690735919201
AASS	820.215990392905	-0.310997373740556	0.204650736443043	-1.5196494239204	0.128599109147501	0.999690735919201
PLEKHG6	70.3386092537372	0.139056280681002	0.202002069142091	0.688390377740083	0.491206981620632	0.999690735919201
SS18L2	302.826173427254	-0.0525076121945845	0.159412462577286	-0.329382103166043	0.741866893376187	0.999690735919201
MPND	442.433934324486	0.132140753141657	0.217184253097274	0.608426952033545	0.542904340400454	0.999690735919201
MGST1	21278.9494688087	0.0314862312777163	0.126086446937392	0.249719395244366	0.802804358067804	0.999690735919201
CRY1	196.724175239795	0.232485324773296	0.189246244211779	1.22848052145822	0.219266637082973	0.999690735919201
PGLYRP1	2.31923854770364	1.19201017434896	0.597823416363293	1.99391683517559	0.0461611438190537	0.999690735919201
NFIX	1284.70327078405	-0.0228896442576443	0.12751007413979	-0.179512437837267	0.857535351977269	0.999690735919201
ST3GAL1	4028.98220024139	-0.0741337060862446	0.150393473579671	-0.492931669983488	0.622060868921789	0.999690735919201
MMP25	30.501799006658	0.167838482324818	0.295666803052029	0.567660895955517	0.570265248847683	0.999690735919201
IL32	3324.68358664459	0.544056888071165	0.273567969645135	1.98874484018323	0.0467293739356893	0.999690735919201
PKD1	630.95204095299	-0.117375646963736	0.20301097248194	-0.578173906211784	0.563146713876891	0.999690735919201
MAPK8IP2	1.11252860567459	-0.746737342367543	1.48635815047883	-0.502393950022733	0.6153904339068	0.999690735919201
MED24	331.423163665508	0.0203360462801323	0.136923760215797	0.148520945145546	0.881931657426923	0.999690735919201
RHOBTB2	107.742178732389	0.246536455558942	0.177097508117742	1.39209443531545	0.163893803122456	0.999690735919201
HEATR5B	282.052895968789	-0.155565734577793	0.161971309977154	-0.960452407279631	0.336827572915153	0.999690735919201
SEC62	6361.12037334674	0.0748465176804741	0.113390453754478	0.66007776847368	0.509203924446916	0.999690735919201
RPS20	7863.96564892762	0.177080028581154	0.175547633128828	1.00872922878545	0.313104510034287	0.999690735919201
CSDE1	5897.41018155762	-0.00994179152136318	0.082191714074715	-0.120958561739274	0.903723857072164	0.999690735919201
UBE3C	1050.70111351062	0.0682434031951138	0.0899684249607567	0.758526152090368	0.448136063087626	0.999690735919201
REV3L	475.740105331196	-0.20109809503666	0.140965931991785	-1.42657230860843	0.153703210753212	0.999690735919201
TENM1	368.09106720459	-0.225906013322909	0.212835001923647	-1.06141382423532	0.288501877112992	0.999690735919201
PAX7	0.0236835211952697	-0.0953607077842613	4.48979528610965	-0.0212394333610899	0.983054658096062	NA
MASP2	2739.28620105945	-0.0888109657638661	0.115134961904654	-0.771364008765752	0.44049120199765	0.999690735919201
IYD	1340.3978512033	-0.230522184047879	0.185257530198328	-1.24433367864234	0.213376780800808	0.999690735919201
FAM76A	95.966058560869	0.168320716083611	0.115772509170828	1.45389192381798	0.145976272258927	0.999690735919201
TRAF3IP3	81.7452904789824	0.159376251395293	0.180157845253846	0.884647855166833	0.376346587748317	0.999690735919201
POMT2	114.035442022035	0.167274263635835	0.131076529353674	1.27615725302348	0.201899936148295	0.999690735919201
VTA1	581.574508061075	-0.0580625836078445	0.209465383029342	-0.277194172937449	0.7816310137166	0.999690735919201
MLXIPL	2460.58187498599	-0.127301657989001	0.175421295139515	-0.725691016519723	0.468028210222626	0.999690735919201
BAZ1B	1088.60776909552	-0.0226212092143558	0.0717259460127491	-0.315383908778769	0.75247018283262	0.999690735919201
RANBP9	620.514922021524	0.0686053152452925	0.100180769886708	0.684815212768645	0.493460534408164	0.999690735919201
ETV7	13.9079734629185	0.303083098659553	0.355149411846239	0.853396031501163	0.393439721493054	0.999690735919201
SPRTN	92.8550598466256	0.0178628766520846	0.157603480262339	0.113340623077301	0.909760512160966	0.999690735919201
METTL13	195.07954656269	0.0560979420194899	0.158122340861043	0.354775559949422	0.722757739244328	0.999690735919201
DYRK4	83.5453027696756	0.0768587037876115	0.129217156854543	0.594802622643444	0.551975414283106	0.999690735919201
ZNF207	990.628774877303	-0.0957699807436251	0.102636153797117	-0.933101808675876	0.350767405376457	0.999690735919201
UQCRC1	2365.30169192046	-0.033029986493055	0.100159231308582	-0.329774760264408	0.741570159891477	0.999690735919201
STARD3NL	128.299174613477	0.176469853062455	0.302464701223167	0.583439496737341	0.55959747574593	0.999690735919201
CD9	346.723480323667	0.131688384303185	0.216976234002255	0.606925384748897	0.543900430906843	0.999690735919201
HHATL	0.439702735118249	-1.19639538546862	1.20057784595456	-0.996516293799658	0.318999354290845	NA
NCAPD2	192.678494440928	0.0335875772982516	0.0806282921062116	0.416573096376725	0.67699069120842	0.999690735919201
IFFO1	130.954755714421	0.224963984871502	0.190215002549074	1.18268265834323	0.236934939550142	0.999690735919201
GIPR	2.49026865706368	0.0683002673579605	0.570658710187949	0.11968671666374	0.904731323280049	0.999690735919201
PHF7	47.2757329422692	-0.187926140154211	0.189724945858152	-0.990518876177271	0.321920567499648	0.999690735919201
SEMA3G	97.2153177863239	0.139117655903676	0.344205748858266	0.404170053420462	0.686087673520408	0.999690735919201
NISCH	368.644045442965	0.122287457753833	0.155282819761821	0.787514407204879	0.430980797943819	0.999690735919201
